order_date,country,product_id,quantity,total_amount,date,campaign_name,start_date,end_date,in_campaign,pageviews,sessions,footfall,temperature
2024-10-04,China,8,2,956.46,2024-10-04,Overhold,2024-02-14,2024-12-30,True,61104,31124,35.0,18.7
2024-10-04,China,8,2,956.46,2024-10-04,No Campaign,2024-02-21,2024-04-27,False,61104,31124,35.0,18.7
2024-10-04,China,8,2,956.46,2024-10-04,No Campaign,2024-01-25,2024-07-12,False,61104,31124,35.0,18.7
2024-07-13,Philippines,41,10,598.07,2024-07-13,Treeflex,2024-05-09,2024-11-17,True,47749,17071,47.0,19.3
2024-07-13,Philippines,41,10,598.07,2024-07-13,Bitchip,2024-03-18,2024-09-12,True,47749,17071,47.0,19.3
2024-07-13,Philippines,41,10,598.07,2024-07-13,Asoka,2024-05-14,2024-08-27,True,47749,17071,47.0,19.3
2024-07-13,Philippines,41,10,598.07,2024-07-13,No Campaign,2024-01-19,2024-06-22,False,47749,17071,47.0,19.3
2024-07-13,Philippines,41,10,598.07,2024-07-13,Daltfresh,2024-06-08,2024-11-05,True,47749,17071,47.0,19.3
2024-07-13,Philippines,41,10,598.07,2024-07-13,Bitwolf,2024-06-07,2024-12-08,True,47749,17071,47.0,19.3
2024-07-13,Philippines,41,10,598.07,2024-07-13,Treeflex,2024-05-06,2024-08-30,True,47749,17071,47.0,19.3
2024-07-13,Philippines,41,10,598.07,2024-07-13,No Campaign,2024-11-11,2024-12-18,False,47749,17071,47.0,19.3
2024-07-13,Philippines,41,10,598.07,2024-07-13,No Campaign,2024-04-24,2024-05-25,False,47749,17071,47.0,19.3
2024-06-27,China,22,9,726.66,2024-06-27,Viva,2024-01-25,2024-10-02,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,Bitchip,2024-05-28,2024-07-11,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,Holdlamis,2024-04-27,2024-11-14,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,Hatity,2024-04-01,2024-06-29,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,No Campaign,2024-07-14,2024-10-22,False,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,No Campaign,2024-04-19,2024-04-24,False,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,No Campaign,2024-11-13,2024-12-01,False,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,Tresom,2024-06-08,2024-11-18,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,Stronghold,2024-04-10,2024-12-03,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,Alphazap,2024-03-11,2024-09-03,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,Tempsoft,2024-02-25,2024-10-02,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,Gembucket,2024-01-03,2024-11-10,True,155220,74859,70.0,21.4
2024-06-27,China,22,9,726.66,2024-06-27,No Campaign,2024-03-03,2024-05-17,False,155220,74859,70.0,21.4
2024-07-08,Colombia,17,4,242.43,2024-07-08,Regrant,2024-05-01,2024-12-10,True,92196,56583,13.0,19.7
2024-07-08,Colombia,17,4,242.43,2024-07-08,Duobam,2024-06-21,2024-12-02,True,92196,56583,13.0,19.7
2024-07-08,Colombia,17,4,242.43,2024-07-08,Konklab,2024-02-01,2024-11-22,True,92196,56583,13.0,19.7
2024-07-08,Colombia,17,4,242.43,2024-07-08,No Campaign,2024-02-24,2024-07-01,False,92196,56583,13.0,19.7
2024-07-08,Colombia,17,4,242.43,2024-07-08,Mat Lam Tam,2024-05-15,2024-09-17,True,92196,56583,13.0,19.7
2024-07-08,Colombia,17,4,242.43,2024-07-08,Cookley,2024-03-03,2024-08-09,True,92196,56583,13.0,19.7
2024-07-08,Colombia,17,4,242.43,2024-07-08,No Campaign,2024-07-27,2024-12-04,False,92196,56583,13.0,19.7
2024-07-08,Colombia,17,4,242.43,2024-07-08,Asoka,2024-03-23,2024-07-23,True,92196,56583,13.0,19.7
2024-07-08,Colombia,17,4,242.43,2024-07-08,Alpha,2024-01-27,2024-09-12,True,92196,56583,13.0,19.7
2024-02-22,France,48,2,456.54,2024-02-22,No Campaign,2024-04-19,2024-12-20,False,102646,35484,51.2,22.740000000000002
2024-02-22,France,48,2,456.54,2024-02-22,No Campaign,2024-03-12,2024-04-20,False,102646,35484,51.2,22.740000000000002
2024-02-22,France,48,2,456.54,2024-02-22,No Campaign,2024-03-29,2024-05-29,False,102646,35484,51.2,22.740000000000002
2024-02-22,France,48,2,456.54,2024-02-22,No Campaign,2024-03-24,2024-09-22,False,102646,35484,51.2,22.740000000000002
2024-02-22,France,48,2,456.54,2024-02-22,No Campaign,2024-04-10,2024-05-11,False,102646,35484,51.2,22.740000000000002
2024-02-22,France,48,2,456.54,2024-02-22,No Campaign,2024-03-18,2024-11-23,False,102646,35484,51.2,22.740000000000002
2024-02-22,France,48,2,456.54,2024-02-22,No Campaign,2024-04-05,2024-06-10,False,102646,35484,51.2,22.740000000000002
2024-02-22,France,48,2,456.54,2024-02-22,No Campaign,2024-04-30,2024-09-21,False,102646,35484,51.2,22.740000000000002
2024-02-22,France,48,2,456.54,2024-02-22,Cookley,2024-02-17,2024-03-07,True,102646,35484,51.2,22.740000000000002
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-02-19,2024-05-16,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-06-09,2024-07-01,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-06-29,2024-08-10,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-09-19,2024-09-27,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,Quo Lux,2024-04-22,2024-12-31,True,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,Lotstring,2024-10-12,2024-10-28,True,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-06-21,2024-07-10,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-03-13,2024-06-04,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-04-21,2024-07-23,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-04-07,2024-08-25,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-11-30,2024-12-12,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,No Campaign,2024-03-20,2024-07-16,False,44659,3174,93.66666666666667,22.8
2024-10-17,Sudan,44,2,568.77,2024-10-17,Stringtough,2024-04-07,2024-12-27,True,44659,3174,93.66666666666667,22.8
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-02-25,2024-03-30,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-06-07,2024-09-13,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-03-17,2024-10-08,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-03-12,2024-06-24,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-03-27,2024-08-07,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-10-14,2024-10-28,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-03-30,2024-06-21,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-04-06,2024-04-29,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-06-20,2024-12-08,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-06-13,2024-11-19,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-04-21,2024-11-08,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,Bitchip,2024-02-07,2024-08-13,True,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,Solarbreeze,2024-01-29,2024-05-12,True,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-06-15,2024-08-13,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-07-29,2024-09-07,False,21302,24707,49.0,22.3
2024-02-13,Greece,33,10,355.28,2024-02-13,No Campaign,2024-03-06,2024-03-10,False,21302,24707,49.0,22.3
2024-05-31,Iran,49,4,721.74,2024-05-31,It,2024-03-21,2024-11-17,True,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,Fintone,2024-04-27,2024-08-22,True,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,Viva,2024-04-02,2024-07-12,True,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-01-25,2024-02-21,False,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-07-27,2024-08-18,False,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-06-13,2024-06-14,False,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,Stronghold,2024-01-27,2024-07-10,True,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-12-09,2024-12-09,False,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-06-01,2024-09-16,False,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,Pannier,2024-04-04,2024-07-24,True,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-08-31,2024-10-31,False,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,Alphazap,2024-04-21,2024-12-29,True,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-10-16,2024-10-22,False,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-03-11,2024-03-14,False,100618,51369,63.44444444444444,21.811111111111114
2024-05-31,Iran,49,4,721.74,2024-05-31,No Campaign,2024-06-16,2024-06-20,False,100618,51369,63.44444444444444,21.811111111111114
2024-03-29,Greece,27,9,866.06,2024-03-29,No Campaign,2024-09-28,2024-11-14,False,94297,53563,55.8,21.06
2024-03-29,Greece,27,9,866.06,2024-03-29,No Campaign,2024-03-12,2024-03-28,False,94297,53563,55.8,21.06
2024-03-29,Greece,27,9,866.06,2024-03-29,No Campaign,2024-09-11,2024-11-17,False,94297,53563,55.8,21.06
2024-03-29,Greece,27,9,866.06,2024-03-29,Zoolab,2024-01-24,2024-06-04,True,94297,53563,55.8,21.06
2024-03-29,Greece,27,9,866.06,2024-03-29,Stronghold,2024-01-11,2024-05-04,True,94297,53563,55.8,21.06
2024-03-29,Greece,27,9,866.06,2024-03-29,No Campaign,2024-07-18,2024-11-07,False,94297,53563,55.8,21.06
2024-01-05,Greece,27,2,699.61,2024-01-05,No Campaign,2024-09-28,2024-11-14,False,47503,9026,60.0,20.82857142857143
2024-01-05,Greece,27,2,699.61,2024-01-05,No Campaign,2024-03-12,2024-03-28,False,47503,9026,60.0,20.82857142857143
2024-01-05,Greece,27,2,699.61,2024-01-05,No Campaign,2024-09-11,2024-11-17,False,47503,9026,60.0,20.82857142857143
2024-01-05,Greece,27,2,699.61,2024-01-05,No Campaign,2024-01-24,2024-06-04,False,47503,9026,60.0,20.82857142857143
2024-01-05,Greece,27,2,699.61,2024-01-05,No Campaign,2024-01-11,2024-05-04,False,47503,9026,60.0,20.82857142857143
2024-01-05,Greece,27,2,699.61,2024-01-05,No Campaign,2024-07-18,2024-11-07,False,47503,9026,60.0,20.82857142857143
2024-02-17,Ukraine,12,5,699.18,2024-02-17,No Campaign,2024-05-07,2024-05-19,False,47223,40081,69.0,22.3
2024-02-17,Ukraine,12,5,699.18,2024-02-17,No Campaign,2024-03-26,2024-05-22,False,47223,40081,69.0,22.3
2024-02-17,Ukraine,12,5,699.18,2024-02-17,No Campaign,2024-04-16,2024-06-20,False,47223,40081,69.0,22.3
2024-02-17,Ukraine,12,5,699.18,2024-02-17,No Campaign,2024-07-12,2024-11-15,False,47223,40081,69.0,22.3
2024-02-17,Ukraine,12,5,699.18,2024-02-17,No Campaign,2024-06-20,2024-11-21,False,47223,40081,69.0,22.3
2024-02-17,Ukraine,12,5,699.18,2024-02-17,Voltsillam,2024-02-07,2024-11-06,True,47223,40081,69.0,22.3
2024-02-17,Ukraine,12,5,699.18,2024-02-17,Zoolab,2024-02-01,2024-04-10,True,47223,40081,69.0,22.3
2024-02-17,Ukraine,12,5,699.18,2024-02-17,No Campaign,2024-03-25,2024-07-10,False,47223,40081,69.0,22.3
2024-04-11,Philippines,32,4,494.87,2024-04-11,No Campaign,2024-02-20,2024-03-19,False,36806,16032,19.0,22.65
2024-04-11,Philippines,32,4,494.87,2024-04-11,No Campaign,2024-08-16,2024-11-07,False,36806,16032,19.0,22.65
2024-04-11,Philippines,32,4,494.87,2024-04-11,No Campaign,2024-10-07,2024-12-04,False,36806,16032,19.0,22.65
2024-04-11,Philippines,32,4,494.87,2024-04-11,Alpha,2024-02-04,2024-07-15,True,36806,16032,19.0,22.65
2024-04-11,Philippines,32,4,494.87,2024-04-11,Redhold,2024-04-03,2024-08-20,True,36806,16032,19.0,22.65
2024-04-11,Philippines,32,4,494.87,2024-04-11,Sonair,2024-01-20,2024-07-08,True,36806,16032,19.0,22.65
2024-04-11,Philippines,32,4,494.87,2024-04-11,Hatity,2024-02-16,2024-07-02,True,36806,16032,19.0,22.65
2024-07-06,Sweden,15,3,333.07,2024-07-06,No Campaign,2024-08-18,2024-08-22,False,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,Bamity,2024-05-20,2024-09-12,True,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,Prodder,2024-02-23,2024-07-28,True,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,No Campaign,2024-02-28,2024-03-21,False,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,Temp,2024-05-06,2024-08-30,True,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,Alphazap,2024-03-23,2024-09-27,True,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,No Campaign,2024-01-30,2024-04-02,False,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,No Campaign,2024-03-23,2024-04-13,False,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,Ronstring,2024-04-11,2024-08-25,True,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,Namfix,2024-03-29,2024-12-03,True,0,0,40.5,22.425
2024-07-06,Sweden,15,3,333.07,2024-07-06,Veribet,2024-01-10,2024-08-13,True,0,0,40.5,22.425
2024-09-13,Russia,25,2,340.77,2024-09-13,No Campaign,2024-04-23,2024-07-21,False,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,Cardify,2024-04-27,2024-12-09,True,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,Voltsillam,2024-09-13,2024-12-24,True,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,No Campaign,2024-07-03,2024-08-03,False,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,No Campaign,2024-02-12,2024-03-25,False,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,No Campaign,2024-02-09,2024-08-27,False,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,No Campaign,2024-02-04,2024-02-04,False,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,Toughjoyfax,2024-08-18,2024-12-02,True,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,Mat Lam Tam,2024-02-07,2024-10-26,True,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,No Campaign,2024-10-07,2024-11-17,False,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,No Campaign,2024-05-08,2024-06-17,False,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,Latlux,2024-08-17,2024-11-13,True,152426,78302,94.0,18.7
2024-09-13,Russia,25,2,340.77,2024-09-13,Domainer,2024-01-26,2024-11-10,True,152426,78302,94.0,18.7
2024-12-27,Poland,38,4,665.38,2024-12-27,No Campaign,2024-06-30,2024-08-13,False,69828,60818,79.33333333333333,19.933333333333334
2024-12-27,Poland,38,4,665.38,2024-12-27,No Campaign,2024-12-13,2024-12-15,False,69828,60818,79.33333333333333,19.933333333333334
2024-12-27,Poland,38,4,665.38,2024-12-27,No Campaign,2024-09-27,2024-10-08,False,69828,60818,79.33333333333333,19.933333333333334
2024-12-27,Poland,38,4,665.38,2024-12-27,No Campaign,2024-06-16,2024-11-05,False,69828,60818,79.33333333333333,19.933333333333334
2024-12-27,Poland,38,4,665.38,2024-12-27,No Campaign,2024-09-25,2024-10-12,False,69828,60818,79.33333333333333,19.933333333333334
2024-12-27,Poland,38,4,665.38,2024-12-27,No Campaign,2024-03-30,2024-07-07,False,69828,60818,79.33333333333333,19.933333333333334
2024-12-27,Poland,38,4,665.38,2024-12-27,No Campaign,2024-07-15,2024-10-01,False,69828,60818,79.33333333333333,19.933333333333334
2024-12-27,Poland,38,4,665.38,2024-12-27,No Campaign,2024-04-14,2024-08-20,False,69828,60818,79.33333333333333,19.933333333333334
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-07-12,2024-11-01,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,Pannier,2024-01-12,2024-06-09,True,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-05-07,2024-09-04,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,Biodex,2024-03-29,2024-05-14,True,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-01-10,2024-03-26,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-07-30,2024-11-15,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-07-07,2024-11-02,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-06-05,2024-11-09,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-01-08,2024-02-25,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-02-02,2024-02-21,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,Prodder,2024-04-04,2024-09-10,True,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,No Campaign,2024-06-14,2024-10-08,False,7943,6680,57.5,21.5
2024-04-26,Afghanistan,6,9,994.75,2024-04-26,Flexidy,2024-01-01,2024-11-04,True,7943,6680,57.5,21.5
2024-04-29,Mexico,37,5,635.58,2024-04-29,Flowdesk,2024-01-31,2024-12-01,True,123629,30048,58.0,22.15
2024-04-29,Mexico,37,5,635.58,2024-04-29,Cardguard,2024-03-27,2024-09-24,True,123629,30048,58.0,22.15
2024-04-29,Mexico,37,5,635.58,2024-04-29,Ventosanzap,2024-01-25,2024-11-18,True,123629,30048,58.0,22.15
2024-04-29,Mexico,37,5,635.58,2024-04-29,Zamit,2024-02-14,2024-08-29,True,123629,30048,58.0,22.15
2024-04-29,Mexico,37,5,635.58,2024-04-29,No Campaign,2024-02-05,2024-04-10,False,123629,30048,58.0,22.15
2024-04-29,Mexico,37,5,635.58,2024-04-29,No Campaign,2024-05-07,2024-07-19,False,123629,30048,58.0,22.15
2024-04-29,Mexico,37,5,635.58,2024-04-29,Zontrax,2024-03-31,2024-05-08,True,123629,30048,58.0,22.15
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-04-14,2024-09-14,False,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-07-30,2024-11-12,False,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-02-12,2024-05-21,False,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-05-08,2024-06-06,False,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-08-03,2024-11-10,False,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-02-10,2024-08-15,False,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-07-10,2024-10-12,False,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,Overhold,2024-02-14,2024-12-30,True,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-02-21,2024-04-27,False,46400,29045,48.36937525694633,21.39131914989622
2024-12-24,China,8,5,642.11,2024-12-24,No Campaign,2024-01-25,2024-07-12,False,46400,29045,48.36937525694633,21.39131914989622
2024-10-08,Poland,48,9,350.4,2024-10-08,Sonsing,2024-04-19,2024-12-20,True,48251,23628,5.5,18.7
2024-10-08,Poland,48,9,350.4,2024-10-08,No Campaign,2024-03-12,2024-04-20,False,48251,23628,5.5,18.7
2024-10-08,Poland,48,9,350.4,2024-10-08,No Campaign,2024-03-29,2024-05-29,False,48251,23628,5.5,18.7
2024-10-08,Poland,48,9,350.4,2024-10-08,No Campaign,2024-03-24,2024-09-22,False,48251,23628,5.5,18.7
2024-10-08,Poland,48,9,350.4,2024-10-08,No Campaign,2024-04-10,2024-05-11,False,48251,23628,5.5,18.7
2024-10-08,Poland,48,9,350.4,2024-10-08,Zaam-Dox,2024-03-18,2024-11-23,True,48251,23628,5.5,18.7
2024-10-08,Poland,48,9,350.4,2024-10-08,No Campaign,2024-04-05,2024-06-10,False,48251,23628,5.5,18.7
2024-10-08,Poland,48,9,350.4,2024-10-08,No Campaign,2024-04-30,2024-09-21,False,48251,23628,5.5,18.7
2024-10-08,Poland,48,9,350.4,2024-10-08,No Campaign,2024-02-17,2024-03-07,False,48251,23628,5.5,18.7
2024-11-07,Poland,10,5,25.47,2024-11-07,No Campaign,2024-09-26,2024-09-26,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Poland,10,5,25.47,2024-11-07,Transcof,2024-04-06,2024-12-31,True,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Poland,10,5,25.47,2024-11-07,No Campaign,2024-05-20,2024-07-19,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Poland,10,5,25.47,2024-11-07,No Campaign,2024-01-15,2024-04-21,False,17151,10005,32.333333333333336,20.96666666666667
2024-02-15,Finland,30,1,604.46,2024-02-15,No Campaign,2024-03-07,2024-04-23,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,Finland,30,1,604.46,2024-02-15,No Campaign,2024-06-03,2024-06-17,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,Finland,30,1,604.46,2024-02-15,No Campaign,2024-08-01,2024-12-09,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,Finland,30,1,604.46,2024-02-15,No Campaign,2024-07-30,2024-11-22,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,Finland,30,1,604.46,2024-02-15,No Campaign,2024-04-05,2024-10-09,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,Finland,30,1,604.46,2024-02-15,No Campaign,2024-04-30,2024-07-12,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,Finland,30,1,604.46,2024-02-15,No Campaign,2024-03-05,2024-05-11,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,Finland,30,1,604.46,2024-02-15,Transcof,2024-01-11,2024-06-08,True,53528,44997,42.333333333333336,20.733333333333334
2024-09-02,China,6,2,35.51,2024-09-02,It,2024-07-12,2024-11-01,True,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,No Campaign,2024-01-12,2024-06-09,False,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,Mat Lam Tam,2024-05-07,2024-09-04,True,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,No Campaign,2024-03-29,2024-05-14,False,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,No Campaign,2024-01-10,2024-03-26,False,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,Fintone,2024-07-30,2024-11-15,True,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,Bitwolf,2024-07-07,2024-11-02,True,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,Konklux,2024-06-05,2024-11-09,True,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,No Campaign,2024-01-08,2024-02-25,False,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,No Campaign,2024-02-02,2024-02-21,False,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,Prodder,2024-04-04,2024-09-10,True,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,Prodder,2024-06-14,2024-10-08,True,137541,97492,34.5,18.8
2024-09-02,China,6,2,35.51,2024-09-02,Flexidy,2024-01-01,2024-11-04,True,137541,97492,34.5,18.8
2024-06-06,Indonesia,20,6,893.15,2024-06-06,No Campaign,2024-06-11,2024-08-06,False,105604,66040,44.2,21.740000000000002
2024-06-06,Indonesia,20,6,893.15,2024-06-06,No Campaign,2024-07-18,2024-08-15,False,105604,66040,44.2,21.740000000000002
2024-06-06,Indonesia,20,6,893.15,2024-06-06,No Campaign,2024-08-02,2024-10-15,False,105604,66040,44.2,21.740000000000002
2024-06-06,Indonesia,20,6,893.15,2024-06-06,No Campaign,2024-02-09,2024-03-11,False,105604,66040,44.2,21.740000000000002
2024-06-06,Indonesia,20,6,893.15,2024-06-06,No Campaign,2024-07-29,2024-11-27,False,105604,66040,44.2,21.740000000000002
2024-06-06,Indonesia,20,6,893.15,2024-06-06,No Campaign,2024-09-10,2024-10-23,False,105604,66040,44.2,21.740000000000002
